Username,Comment,Stemming,Translated,Sentiment_polarity,Sentiment
@user-ey9qy5vw6y,"Alhmdulillah o2 masih unggol trmakasi bapak,,sehat selalu ya",alhmdulillah o2 unggol trmakasi bapaksehat,Alhamdulillah o2 unggol trmakasi dadsehat,0.0,neutral
@ramlanasyik8912,Syukur alhamdulillah cuikcrun perhitungan sementara suara Prabowo Gibran menang 1putaran 58 persin,syukur alhamdulillah cuikcrun hitung suara prabowo gibran menang 1putaran sin,"thank God, cuikcrun counted the votes, Prabowo Gibran won 1 round sin",-0.2,negative
@demokrasi24,Cuma quick count,quick count,quick count,0.3333333333333333,positive
@greenpeace8057,Banteng menangis di pojokan mendengar kabar ini.,banteng menang pojok dengar kabar,bull wins corner hear the news,0.3,positive
@lerenglawu2732,"Yang kalah teriak curang itu hal biasa dulu pak prabowo waktu kalah juga begitu, saran sy sudahlah yang kalah bersikaplah ksatria jangan cari2 kambing hitam.....jaga bahasa yang tidak tendensius.",kalah teriak curang prabowo kalah saran kalah sikap ksatria cari kambing hitam jaga bahasa tendensius,lost shouted cheating Prabowo lost suggestions lost chivalrous attitude looking for scapegoats guard against tendentious language,0.0,neutral
@iwanteach-js3jf,Sudah kalah baru minta maaf.,kalah maaf,lost sorry,-0.5,negative
@anisapermanto3486,Alhamdulilah pak prabowo and mas GiBran  menang ❤❤❤✌✌✌✌ smoga amanah dengan baik Amiiiin,alhamdulilah prabowo and mas gibran menang moga amanah amin,"Thank God Prabowo and Mas Gibran won, hopefully they will be trusted, amen",0.0,neutral
@heruchiptadi6416,hai orang pintar ga akan bicara seperti itu..kampanye trkhir massa amin bnyk..itu ada massa bayaran.jgn bicara yg macam2 yg adem2 aja..siapa saja presidennya tetap aja rakyat kecil cuma jd kuli,hai orang pintar bicara kampanye trkhir massa amin massa bayar bicara macam adem2 presiden rakyat kuli,"Hi, smart people, talk about the final campaign of the masses, amen, the masses pay to talk like cool people's coolie presidents",0.1880952380952381,positive
@kusnadiaja6024,"Akhirnya Prabowo jadi president, calon president abadi terpatahkan.",prabowo president calon president abadi patah,"Prabowo President, the eternal presidential candidate, is broken",-0.4,negative
@edisajaaa3054,"Sudah lah legowo,jentelmeen, jangan pengecut, anda pecundang",legowojentelmeen kecut cundang,legowojentelmeen kecut cundang,0.0,neutral
@user-pj3uq6td1m,"Model apa los... Dan hati2 saja kalo tidak menerima kehendak. Apa lg akan merencanakan kecurangan. Karna itu akan sia2 dan akan sekejab tumbang. 2024 ngeri. Jangan memengang takdir. Wis wayahe prabowo, salam dari jateng.",model los hati terima hendak rencana curang sia2 jab tumbang ngeri pengang takdir wis wayahe prabowo salam jateng,"The model loses his heart and accepts the plan of cheating in vain, he falls down, he is afraid of fate, now Prabowo, greetings in Java",-0.35185185185185186,negative
@mukhyakinsp5969,Rakyat  sudah  maksimal   sesuai hati  Demokrasi   berjalan  baik  Dan jurdil  .....,rakyat maksimal sesuai hati demokrasi jalan jurdil,the people are maximally in accordance with the heart of democracy in a fair way,0.7,positive
@user-wj4ty7cw3v,BOHONG..hati hati pembawa ACARA,bohong hati hati bawa acara,"lie, be careful, bring the event",-0.1,negative
@paujanadima,All in Prabowo... Alhamdulillah hasilnya memuaskan,all prabowo alhamdulillah hasil muas,"all Prabowo, thank God, the results are satisfactory",0.0,neutral
@yoanmasa6244,Presenternya lapangannya lemesss,presenternya lapang lemesss,The presenter is airy and relaxed,0.0,neutral
@user-vm9jb8yx5f,02 adalah lambang kesabaran yg di fitnah di injak di caci .dan inilah hasil nya eng ong eng .02 melesat satu putaran,lambang sabar fitnah injak caci hasil eng ong eng lesat putar,symbol of patience slander trample curse result eng ong eng lesat turn,0.0,neutral
@ynproaudio7758,"Rakyat yang memilih langsung bro , tidak peduli politik dinasti,figur  itu sangat utama",rakyat pilih langsung bro peduli politik dinastifigur utama,the people directly vote bro care about the politics of the main dynasty figure,0.13333333333333333,positive
@gatutsetiawan3620,"Quick Count adalah REKAYASA PROPAGANDA INTELIJEN ASING, JANGAN PERNAH SEKALIPUN MEMPERCAYAINYA..!! Indonesia diambang BUBAR..!!",quick count rekayasa propaganda intelijen asing percaya indonesia ambang bubar,quick count foreign intelligence propaganda engineering believes Indonesia is on the verge of dissolution,0.0361111111111111,positive
@warkopsabala2378,Kapok . 01 03 kalah .,kapok kalah,fed up with losing,0.0,neutral
@yunanriw2708,INI belom Final Quick Count .....saya gak percaya ....lah TPS aku aja Masih Hitung suara sampai Jam 03: 15 pagi ....data dari mana itu Quick Qount ini ...data asal kah ......???,final quick count percaya tps hitung suara jam pagi data quick qount data kah,final quick count believe tps vote count early morning data quick qount data kah,0.19166666666666665,positive
@VinafinZ166,"Hadeeeh Lawong rata-rata kader² 01-03 cari aman sendiri aja kok, &quot;urusan presiden terserah anda bu yg penting calegnya pilih kami.. Itu fakta 😂",hadeeeh lawong ratarata kader cari aman urus presiden serah bu calegnya pilih fakta,"hadeeeh lawong, the average cadre is looking for safety to take care of the president and leave it to the legislative candidates to choose the facts",-0.15,negative
@syukurless6481,"Pendukung 01 sama 03, ngomongnya itu hasil sementara😅. Pd hal dri hsil sementara lebih unggul dong 02,😁 bukan maen. Dan utk pendukung 02 mengucapkan kpd pendukung 01-03 soryy yee😂 kasihan ye,soryy yeeeee✌😁",dukung omong hasil hsil unggul main dukung dukung soryy kasihan yesoryy yeeeee,"support, talk about superior results, play, support, support, sorry, sorry, yesory, yeeeee",-0.10000000000000002,negative
@AGSDOL,Merokettt cuiiii... Ok gasss💪💪💪💪💪💪💪💪🇮🇩♥️,merokettt cuiiii ok gasss,soaring cuiiii ok gasss,0.5,positive
@tabrani0129,"Dari presiden pertama sampai sekarang, hanya presiden habibi yang punya jiwa negarawan berdemokrasi.selebihnya gila kekuasaan.",presiden presiden habibi jiwa negarawan demokrasi lebih gila kuasa,"President President Habibi, the soul of a democratic statesman is crazier than power",0.0,neutral
@mahmudi2343,"Saya kira, walaupun 02 yg menang mutlak.. !! Tapi ada Indikasi kecurangan, kecacatan hukum, Etika, Pelanggaran HAM, UUD 45,dll..!?  Itu akan mengantarkan Paslon tertentu, Bisa Menjadi Solusi yang Akurat, Valid, dll.. mana yang melanggar hukum Ham, Konstitusi, UUD 45 , Pancasila, Etika Martabat Marwah Aturan hukum, ,dll .👍🤟👍",menang mutlak indikasi curang cacat hukum etika langgar ham uud dll antar paslon solusi akurat valid dll langgar hukum ham konstitusi uud pancasila etika martabat marwah atur hukum dll,absolute win indication of cheating legal flaws ethics violate human rights UUD etc between candidate pairs accurate solution valid etc violate human rights law constitution UUD Pancasila ethics dignity honor regulate law etc,0.26666666666666666,positive
@user-it3cw9cz8o,Jgn ribet,ribet,complicated,-0.5,negative
@razakkalik9072,"Ganjar mahfud pensiun, anies presiden Aceh 😊",ganjar mahfud pensiun anies presiden aceh,"Reward Mahfud to retire, Anies, President of Aceh",0.0,neutral
@salsabilla8100,Ok gas ok gass ✌️ 02,ok gas ok gass,ok gas ok gass,0.5,positive
@SunMeryamLestariSitompul,"Bagi yang kalah, bersikaplah ksatria dengan mengucapkan Selamat. Jangan tuduh curang. Lalu berkaca dan instropeksi diri. Misalnya dengan selalu menghina justru akan menjatuhkan anda sendiri. Sebab org Indonesia itu paling ngga tahan ada orang yang direndahkan. Anda menghina orang baik, lawan anda adalah Tuhan dan masyarakat.",kalah sikap ksatria selamat tuduh curang kaca instropeksi hina jatuh orang indonesia tahan orang rendah hina orang lawan tuhan masyarakat,lose attitude of chivalry congratulations accused of cheating glass introspection lowly fall Indonesian people hold back lowly people despicable people fight God society,0.0,neutral
@almuhjarudin9024,✌️✌️✌️✌️✌️✌️✌️....soriyeh soriyeh...😂😂😂😂😂,soriyeh soriyeh,soriyeh soriyeh,0.0,neutral
@user-tc3gm1ui6y,"siapapun presiden nya, tepati janjimu, bagi yg curang, kami doakan harta harammu jadi penyakit mu",presiden tepat janji curang doa harta haram sakit mu,The president is right on his fraudulent promise to pray for your ill-gotten wealth,0.2857142857142857,positive
@endarmudaharahap4245,PENGEN NGAKAK LIHAT FOTO 01 DAN 03 HA HA . . .,pengin akak lihat foto ha ha,I want to see the photo ha ha,0.0,neutral
@user-it3cw9cz8o,Banyak alasan...,alas,alas,-0.4,negative
@saipulbahriipowel9444,Prabowo Gibran<br>1 putaran,prabowo gibran1 putar,Prabowo Gibran1 play,0.0,neutral
@razakkalik9072,Anies perubahan sama seperti Barack Obama &quot;vote for change&quot;....,anies ubah barack obama vote for change,anies ubah barack obama vote for change,0.0,neutral
@abiudinn4352,maaf kekeliruaaan faham berbicara mengatakan di seluruh tps curang di tempat kami kecamatan raja basa dn raja basa raya sama sekali tidak melakukan itu,maaf kekeliruaaan faham bicara tps curang camat raja basa raja basa raya,"sorry for the confusion, I understand the conversation, but I'm cheating on the sub-district of Raja Basa Raja Basa Raya",-0.5,negative
@nooryani7693,udah kalah boos apany yg curang,kalah boos apany curang,"lost, boss, whatever cheating",0.0,neutral
@ynproaudio7758,Caleg pdip banyak yang many politik,caleg pdip many politik,PDIP legislative candidates many politics,0.5,positive
@samsulwigara,jangan panik santai saja tetap kondusif  lnjtken,panik santai kondusif lnjtken,panic relaxed conducive to continuing,0.0,neutral
@nurkhayati2618,Nyalon ke 3x jadi maklum,nyalon 3x maklum,"Nominated 3 times, understandably",0.0,neutral
@samsung_guecoba5384,Gk percaya survey,percaya survey,believe the survey,0.0,neutral
@PAKLEH_01,hanya pengen tau saja bermasalah apa gak ya makan gratis nanti hmmmm menarik untuk di kawal huhahahaha,pengin tau masalah makan gratis hmmmm tarik kawal huhahahaha,I want to know about the problem of free food hmmmm keep your guard up huhahahaha,0.4,positive
@timanwiharjo5557,Terima kasih,terima kasih,Thank You,0.0,neutral
@orangtua7838,Masi nyerang jokowi aja pdip 😂😂😂 kasihan bgt gk bisa move on 😂😂😂😂✌️✌️✌️🕺🕺🥳🥳🥳,serang jokowi pdip kasihan banget move on,"Jokowi attacks Pdip, really sorry for moving on",-0.5,negative
@ORANG.JAWA586,2 Menang Jadi Pemimpin Pertahanan Negara  indonesia  Menjadi kuat Dari Sabang Sampai Maraokae<br>Laut Darat  dan Udara Buat Jaga Wilayah indonesia yg Luas  .,menang pimpin tahan negara indonesia kuat sabang maraokaelaut darat udara jaga wilayah indonesia luas,win the leader hold the Indonesian country strong sabang maraoka sea land air guard Indonesia's vast territory,0.41111111111111115,positive
@timanwiharjo5557,Tetap SEHAT jam 03 00,sehat jam,healthy hours,0.5,positive
@orangtua7838,Jubir pdip 😂😂😂 lagi berfantasi 😂😂 kalo mau nangis gpp aryo biar gk stress2 bgt 😂😂😂,jubir pdip fantasi menang apa aryo biar stress2 banget,"Pdip spokesperson fantasies about winning or not, so it's really stressful",0.35,positive
@netimardianti2549,"Prabowo memang menang, di tps daerah kmi unggul tlak",prabowo menang tps daerah unggul tlak,Prabowo won but the superior region was a landslide,0.7,positive
@shandyfajarshandy7880,INSYA ALLAH PRABOWO GIBRAN MENANG,insya allah prabowo gibran menang,"God willing, Prabowo Gibran will win",0.525,positive
@user-pj3uq6td1m,Prabowo satu putaran. Akan mencape nilai net 55% tika bisa kurang nambah iya.... ❤✌️✌️🙏,prabowo putar cape nilai net tika tambah iya,"Prabowo turns around because Tika's net value has increased, yes",0.0,neutral
@KelanKuningan,Prabowo.menang curang indonesiya akan lebih hcur lebur biangkerok curang adalah jokowi rasakan rayat perang kapeu akan diserang,prabowo menang curang indonesiya hcur lebur biangkerok curang jokowi rasa rayat perang kapeu serang,Prabo,0.0,neutral
@mistiyantiyanti1294,Kalteng 02 unggul,kalteng unggul,Central Kalimantan is superior,0.35,positive
@timanwiharjo5557,Pagi 15 Febuari 2024 hasil Pemilu,pagi febuari hasil milu,February morning results,0.0,neutral
@rinjanidiana3656,😂😂😂sudah kalh bermacam saja alasan 😂😂😂,kalh alas,tomorrow alas,-0.4,negative
@xensgres6412,KPU adalah kotak hitam,kpu kotak hitam,black box kpu,-0.16666666666666666,negative
@yonex0110_channel,Udah kalah ya kalah saja..ngapain gak ngakuin kalah?,kalah kalah kapai ngakuin kalah,"Lose, lose, never admit defeat",0.0,neutral
@timanwiharjo5557,Mantap Pe.milu 14 Febuari 2024,mantap pe milu febuari,great for the February election,0.8,positive
@user-cr2yy8wj7e,😂😂😅diluar Nurul sigemoy menang🤣🤣🤣,luar nurul sigemoy menang,Luar Nurul Sigemoy won,0.0,neutral
@tabrani0129,"Kalau kubu 01 turut menandatangani atau mengesahkan sama dengan mengesahkan sesuatu yang haram,mungkin di situlah bahasa kafir setelah ber iman iman yang berubah.",kubu menandatangani kesah kesah harammungkin situ bahasa kafir ber iman iman ubah,"fortress signed kesah kesah haram maybe that's the language of infidels with faith, faith, change",0.0,neutral
@yayat608,Yg jls terima kekalahan bos q jgn menebar hal yg tak jls😂😂 krn masimg2 punya saksi2 d setiap tps nya,jls terima kalah bos ku tebar jls masimg2 saksi2 tps,"Jls accept losing, my boss is so happy, Jls masimg two witnesses tps",0.8,positive
@Aziscomoro,"sudah kalah,ngomong ngawur lagi.",kalahngomong ngawur,lost for talking nonsense,0.0,neutral
@ayazicio3691,✌️ mntap,mntap,mntap,0.0,neutral
@manggamantpmangga3838,Unggul 02 Prabowo ✌️✌️✌️✌️,unggul prabowo,Prabowo is superior,0.7,positive
@dimasadifirmansyah5846,Rakyat punya piliab yg tepat,rakyat piliab,the people of Piliab,0.0,neutral
@user-nr5hp7oj2n,SELAMAT HÀRI VALENTINE UTK PASANGAN PEMENANG PÈMILU PRABOWOGIBRAN. SELAMAT YA JADI RI 1 &amp; 2. HUJANPUN UCAPKAN SELAMÀT DI IBUKOTA JAKARTA DGN BERSIHKAN BEKAS2 KAMPANYE AIBON.,selamat valentine pasang menang pmilu prabowogibran selamat ri hujan ucap selamt ibukota jakarta sih bekas2 kampanye aibon,happy valentine pasang won the prebowogibran election happy ri rain say hello to the capital of jakarta the former aibon campaign,0.5333333333333333,positive
@wisnutama6134,"Selamat buat pak Prabowo dan mas Gibran 🎉🎉,,",selamat prabowo mas gibran,"Congratulations Prabowo, Mas Gibran",0.0,neutral
@akhiruddinakhiruddin4859,"Quick Cont  abal2, penggiring opini",quick cont abal-abal giring opini,quick cont abal-abal giring opini,0.3333333333333333,positive
@triyantobenjo6635,Ra masok nomer 2 wakel e jek bayi kudune nyalon gubunur dulu,ra masok nomer wakel e jek bayi kudune nyalon gubunur,ra supplied the wakel e jek baby kudune number to run for governor,0.0,neutral
@darmisaspd4321,"Bila lembaga surve ini penentu kwmenangan yg pasti sdg penghitungan suara di TPS blm selesai quikcon sdh menyatakan salah stu paslon menang , mestinya tdk usah lahi payah2 panitia TPS Berhitungan suara secara manual dgn hitungan detik, ini perlu ada seleksi yg benar2 harus diseluauri agar hasil quikcon in benar2 palid sama dgnhitungan manual dari TPS, karna kurang yakin bahwa Lembaga surve ini 100 % bwnar",lembaga surve tentu kwmenangan hitung suara tps selesai quikcon salah paslon menang mesti lah payah2 panitia tps hitung suara manual hitung detik seleksi benar diseluauri hasil quikcon benar palid dgnhitungan manual tps lembaga surve bwnar,"The survey agency is sure to win, the TPS vote count is complete, the wrong candidate candidate wins, it must be hard work, the TPS committee manually counts the votes, counts the seconds, the selection is correct, the results of the Quikcon are correct, and are valid with the manual count, the TPS survey agency is right.",0.17057823129251704,positive
@deddynirwana74,Takdirmu pa semoga menjadi pemimpin yang amanah Aamiin...,takdir moga pimpin amanah amin,"May fate lead the trust, amen",0.0,neutral
